id,name,publisher,category,description,url,origin_repository,source_type,record_type,install_status,verification_status,listing_source,source_commit,indexed_at
skill-ab1d4249e3b4,czlonkowski/n8n-code-javascript,czlonkowski,n8n Automation,JavaScript in n8n Code nodes with data access patterns,https://github.com/czlonkowski/n8n-skills/tree/main/skills/n8n-code-javascript,czlonkowski/n8n-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-985fb54d6a6a,czlonkowski/n8n-code-python,czlonkowski,n8n Automation,Python coding in n8n Code nodes with limitations,https://github.com/czlonkowski/n8n-skills/tree/main/skills/n8n-code-python,czlonkowski/n8n-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-ec2fa022386f,czlonkowski/n8n-expression-syntax,czlonkowski,n8n Automation,n8n expression syntax with {{}} and $json/$node variables,https://github.com/czlonkowski/n8n-skills/tree/main/skills/n8n-expression-syntax,czlonkowski/n8n-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-d820228cfbd8,czlonkowski/n8n-mcp-tools-expert,czlonkowski,n8n Automation,MCP tools guide with tool selection and node formats,https://github.com/czlonkowski/n8n-skills/tree/main/skills/n8n-mcp-tools-expert,czlonkowski/n8n-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-29de680ae8f2,czlonkowski/n8n-node-configuration,czlonkowski,n8n Automation,Node configuration with dependency rules and AI connections,https://github.com/czlonkowski/n8n-skills/tree/main/skills/n8n-node-configuration,czlonkowski/n8n-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e44109b8c9ba,czlonkowski/n8n-validation-expert,czlonkowski,n8n Automation,Fix n8n validation errors with error catalog,https://github.com/czlonkowski/n8n-skills/tree/main/skills/n8n-validation-expert,czlonkowski/n8n-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8b120ed31943,czlonkowski/n8n-workflow-patterns,czlonkowski,n8n Automation,"Workflow patterns for webhook, HTTP, database, and AI tasks",https://github.com/czlonkowski/n8n-skills/tree/main/skills/n8n-workflow-patterns,czlonkowski/n8n-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-da5d2f6aebb7,anthropics/algorithmic-art,anthropics,Official Claude Skills,Create generative art using p5.js with seeded randomness,https://officialskills.sh/anthropics/skills/algorithmic-art,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5e81b8e373f7,anthropics/brand-guidelines,anthropics,Official Claude Skills,Apply Anthropic's brand colors and typography to artifacts,https://officialskills.sh/anthropics/skills/brand-guidelines,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-2dd10f3c9768,anthropics/canvas-design,anthropics,Official Claude Skills,Design visual art in PNG and PDF formats,https://officialskills.sh/anthropics/skills/canvas-design,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-54af3345e00a,anthropics/doc-coauthoring,anthropics,Official Claude Skills,Collaborative document editing and co-authoring,https://officialskills.sh/anthropics/skills/doc-coauthoring,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-1af755f551eb,anthropics/docx,anthropics,Official Claude Skills,"Create, edit, and analyze Word documents",https://officialskills.sh/anthropics/skills/docx,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-1a3bb7dd40ee,anthropics/frontend-design,anthropics,Official Claude Skills,Frontend design and UI/UX development tools,https://officialskills.sh/anthropics/skills/frontend-design,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-0d39b13851fb,anthropics/internal-comms,anthropics,Official Claude Skills,"Write status reports, newsletters, and FAQs",https://officialskills.sh/anthropics/skills/internal-comms,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e517e0a01069,anthropics/mcp-builder,anthropics,Official Claude Skills,Create MCP servers to integrate external APIs and services,https://officialskills.sh/anthropics/skills/mcp-builder,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-96ec94f012d3,anthropics/pdf,anthropics,Official Claude Skills,"Extract text, create PDFs, and handle forms",https://officialskills.sh/anthropics/skills/pdf,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-efae15cc52f2,anthropics/pptx,anthropics,Official Claude Skills,"Create, edit, and analyze PowerPoint presentations",https://officialskills.sh/anthropics/skills/pptx,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-b205d0803104,anthropics/skill-creator,anthropics,Official Claude Skills,Guide for creating skills that extend Claude's capabilities,https://officialskills.sh/anthropics/skills/skill-creator,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8ba9f8587813,anthropics/slack-gif-creator,anthropics,Official Claude Skills,Create animated GIFs optimized for Slack size constraints,https://officialskills.sh/anthropics/skills/slack-gif-creator,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-9b0adeb475f0,anthropics/template,anthropics,Official Claude Skills,Basic template for creating new skills,https://officialskills.sh/anthropics/skills/template,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-c1a65b10b53d,anthropics/theme-factory,anthropics,Official Claude Skills,Style artifacts with professional themes or generate custom themes,https://officialskills.sh/anthropics/skills/theme-factory,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-17e5dfca7e54,anthropics/web-artifacts-builder,anthropics,Official Claude Skills,Build complex claude.ai HTML artifacts with React and Tailwind,https://officialskills.sh/anthropics/skills/web-artifacts-builder,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-46557fd2bbe1,anthropics/webapp-testing,anthropics,Official Claude Skills,Test local web applications using Playwright,https://officialskills.sh/anthropics/skills/webapp-testing,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-7228ba6aa3b9,anthropics/xlsx,anthropics,Official Claude Skills,"Create, edit, and analyze Excel spreadsheets",https://officialskills.sh/anthropics/skills/xlsx,anthropics/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-3f9c50f0776f,phuryn/ab-test-analysis,phuryn,Product Management Skills by Pawel Huryn,Analyze A/B test results with statistical significance and recommendations,https://github.com/phuryn/pm-skills/tree/main/pm-data-analytics/skills/ab-test-analysis,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-2bd153a81fd5,phuryn/analyze-feature-requests,phuryn,Product Management Skills by Pawel Huryn,"Prioritize feature requests by theme, impact, effort, and risk",https://github.com/phuryn/pm-skills/tree/main/pm-product-discovery/skills/analyze-feature-requests,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-05891f61a538,phuryn/ansoff-matrix,phuryn,Product Management Skills by Pawel Huryn,Ansoff Matrix analysis across 4 growth strategy quadrants,https://github.com/phuryn/pm-skills/tree/main/pm-product-strategy/skills/ansoff-matrix,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-17b7c24f63b8,phuryn/beachhead-segment,phuryn,Product Management Skills by Pawel Huryn,Identify the first beachhead market segment for product launch,https://github.com/phuryn/pm-skills/tree/main/pm-go-to-market/skills/beachhead-segment,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-fb0e37d3a26f,phuryn/brainstorm-experiments-existing,phuryn,Product Management Skills by Pawel Huryn,Design experiments to test assumptions for existing products,https://github.com/phuryn/pm-skills/tree/main/pm-product-discovery/skills/brainstorm-experiments-existing,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-4396117656a3,phuryn/brainstorm-experiments-new,phuryn,Product Management Skills by Pawel Huryn,Design lean pretotypes for new product validation,https://github.com/phuryn/pm-skills/tree/main/pm-product-discovery/skills/brainstorm-experiments-new,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-52dba545fa3e,phuryn/brainstorm-ideas-existing,phuryn,Product Management Skills by Pawel Huryn,"Brainstorm product ideas from PM, Designer, Engineer perspectives",https://github.com/phuryn/pm-skills/tree/main/pm-product-discovery/skills/brainstorm-ideas-existing,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-15344d0837e1,phuryn/brainstorm-ideas-new,phuryn,Product Management Skills by Pawel Huryn,Brainstorm feature ideas for new products in early discovery,https://github.com/phuryn/pm-skills/tree/main/pm-product-discovery/skills/brainstorm-ideas-new,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-ce453645dd04,phuryn/brainstorm-okrs,phuryn,Product Management Skills by Pawel Huryn,Brainstorm team OKRs aligned with company objectives,https://github.com/phuryn/pm-skills/tree/main/pm-execution/skills/brainstorm-okrs,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-02b7e6c1ba67,phuryn/business-model,phuryn,Product Management Skills by Pawel Huryn,Generate Business Model Canvas with all 9 building blocks,https://github.com/phuryn/pm-skills/tree/main/pm-product-strategy/skills/business-model,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-72770b3fe77b,phuryn/cohort-analysis,phuryn,Product Management Skills by Pawel Huryn,"Cohort retention curves, feature adoption, and segment insights",https://github.com/phuryn/pm-skills/tree/main/pm-data-analytics/skills/cohort-analysis,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-a16b7d9e4a8a,phuryn/competitive-battlecard,phuryn,Product Management Skills by Pawel Huryn,Create sales-ready battlecards against specific competitors,https://github.com/phuryn/pm-skills/tree/main/pm-go-to-market/skills/competitive-battlecard,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-0b92b7663e83,phuryn/competitor-analysis,phuryn,Product Management Skills by Pawel Huryn,"Analyze competitors with strengths, weaknesses, and differentiation",https://github.com/phuryn/pm-skills/tree/main/pm-market-research/skills/competitor-analysis,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-94126e65075f,phuryn/create-prd,phuryn,Product Management Skills by Pawel Huryn,Create a PRD with 8-section template covering problem to release,https://github.com/phuryn/pm-skills/tree/main/pm-execution/skills/create-prd,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e031ea87c1ae,phuryn/customer-journey-map,phuryn,Product Management Skills by Pawel Huryn,"Map customer journeys with touchpoints, emotions, and opportunities",https://github.com/phuryn/pm-skills/tree/main/pm-market-research/skills/customer-journey-map,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-b0e61a111e79,phuryn/draft-nda,phuryn,Product Management Skills by Pawel Huryn,"Draft NDAs covering information types, jurisdiction, and clauses",https://github.com/phuryn/pm-skills/tree/main/pm-toolkit/skills/draft-nda,phuryn/pm-skills,curated,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
